mask_of_subjects_face,order_id,line_item_id,mask_quality,subject_class,number_of_heads
/refined_masks/mask_images3/mask_images2/145659-22662-1540180719-20-eric-at-work-1.npy,22662,145659,bad,human,1
/refined_masks/mask_images3/mask_images2/145662-22664-1540180698-49-mocha.npy,22664,145662,good,dog,1
/refined_masks/mask_images3/mask_images2/145662-22665-1540181123-53-cassie-2.npy,22665,145662,good,dog,1
/refined_masks/mask_images3/mask_images2/145663-22666-1540181203-96-ce192914-aec9-487c-b234-c60f730d65e6.npy,22666,145663,good,cat,1
/refined_masks/mask_images3/mask_images2/145663-22667-1540181297-92-1f78f280-825b-4f51-ae00-fa9aabd2d912.npy,22667,145663,good,cat,1
/refined_masks/mask_images3/mask_images2/145664-22668-1540181384-19-img-4745.npy,22668,145664,good,dog,1
/refined_masks/mask_images3/mask_images2/145666-22670-1540181856-73-20170923-165321.npy,22670,145666,good,cat,1
/refined_masks/mask_images3/mask_images2/145666-22671-1540182082-89-fb-img-1488952266989.npy,22671,145666,good,dog,1
/refined_masks/mask_images3/mask_images2/145667-22672-1540182438-27-img-8196.npy,22672,145667,good,dog,1
/refined_masks/mask_images3/mask_images2/145670-22675-1540182796-49-fullsizeoutput-895d.npy,22675,145670,good,human,1
/refined_masks/mask_images3/mask_images2/145671-22676-1540183431-31-screen-shot-2018-10-21-at-93646-pm.npy,22676,145671,bad,dog,1
/refined_masks/mask_images3/mask_images2/145673-22678-1540184434-94-a1bf4e6c-948b-421b-ba3c-e0f171e1a45f.npy,22678,145673,good,dog,1
/refined_masks/mask_images3/mask_images2/145674-22680-1540185586-15-bailey.npy,22680,145674,good,dog,1
/refined_masks/mask_images3/mask_images2/145675-22681-1540185401-36-c025e319-8d41-41e1-90f0-8699ed88d4c3.npy,22681,145675,good,dog,1
/refined_masks/mask_images3/mask_images2/145676-22682-1540185600-64-20181021-221951.npy,22682,145676,bad,human,1
/refined_masks/mask_images3/mask_images2/145676-22683-1540185751-42-fb-img-1540185468913.npy,22683,145676,bad,human,2
/refined_masks/mask_images3/mask_images2/145677-22684-1540185762-76-img-0581.npy,22684,145677,good,cat,1
/refined_masks/mask_images3/mask_images2/145677-22685-1540185543-29-img-1949.npy,22685,145677,bad,cat,1
/refined_masks/mask_images3/mask_images2/145678-22686-1539930025-84-20171030-183422.npy,22686,145678,good,dog,1
/refined_masks/mask_images3/mask_images2/145678-22687-1539930066-17-20171030-183422.npy,22687,145678,good,dog,1
/refined_masks/mask_images3/mask_images2/145679-22688-1540186588-40-screenshot-2018-10-22-16-31-34-93.npy,22688,145679,good,dog,1
/refined_masks/mask_images3/mask_images2/145680-22689-1540186589-24-4d81dfe5-62be-4b3b-afd3-676e07d1360e.npy,22689,145680,good,dog,1
/refined_masks/mask_images3/mask_images2/145681-22690-1540187065-30-img-1731.npy,22690,145681,good,dog,1
/refined_masks/mask_images3/mask_images2/145683-22692-1540187462-21-1dd35515-7a09-42e0-ae74-54c9d18aae78.npy,22692,145683,good,dog,1
/refined_masks/mask_images3/mask_images2/145684-22693-1540188949-20-photo-13-6-11-11-09-40-am.npy,22693,145684,good,cat,1
/refined_masks/mask_images3/mask_images2/145689-22699-1540191521-13-eb7c7254-a944-4439-9414-7e2fd081b058.npy,22699,145689,bad,dog,1
/refined_masks/mask_images3/mask_images2/145689-22700-1540191569-50-4e0edffb-277b-4ff1-a24b-53d24111dbea.npy,22700,145689,bad,dog,1
/refined_masks/mask_images3/mask_images2/145690-22702-1540191600-51-33e635b7-91a2-4450-a10e-76c42a3c95c6.npy,22702,145690,bad,human,1
/refined_masks/mask_images3/mask_images2/145690-22703-1540191661-57-d088cf71-4356-4437-a48b-054c353a3a4b.npy,22703,145690,bad,human,1
/refined_masks/mask_images3/mask_images2/145690-22704-1540191723-71-e9dc3ba3-f35a-4f19-a942-eab5b0ec0153.npy,22704,145690,bad,human,1
/refined_masks/mask_images3/mask_images2/145691-22705-1540190975-16-18698173-10154728561931325-1836129446699912337-n.npy,22705,145691,bad,dog,1
/refined_masks/mask_images3/mask_images2/145692-22706-1540194862-60-received-1148573461948031.npy,22706,145692,good,cat,1
/refined_masks/mask_images3/mask_images2/145694-22708-1540194807-56-4228600a-3ade-40fc-87c4-e57cd66b09d4.npy,22708,145694,bad,dog,1
/refined_masks/mask_images3/mask_images2/145694-22709-1540194864-77-f719d7eb-fd78-4638-b848-0fa680fa080b.npy,22709,145694,bad,dog,1
/refined_masks/mask_images3/mask_images2/145694-22710-1540195040-46-b4dfaaf2-b98d-4580-a522-9879ae81a98c.npy,22710,145694,good,cat,1
/refined_masks/mask_images3/mask_images2/145696-22712-1540193898-31-9b8e70f7-1b94-47eb-bfad-f68b4bc38b7f.npy,22712,145696,bad,human,1
/refined_masks/mask_images3/mask_images2/145698-22715-1540197255-18-tucker-21912.npy,22715,145698,good,dog,1
/refined_masks/mask_images3/mask_images2/145700-22717-1540199386-80-img-20150822-145629.npy,22717,145700,good,dog,1
/refined_masks/mask_images3/mask_images2/145702-22718-1540200288-88-276b17ec-c057-448e-85bf-831a095aa918.npy,22718,145702,good,dog,1
/refined_masks/mask_images3/mask_images2/145704-22722-1540201561-62-517e6bd0-4c83-43bd-a84b-e84f089177b9.npy,22722,145704,good,dog,1
/refined_masks/mask_images3/mask_images2/145705-22721-1540201504-1-49880314-154b-4f7e-8fae-a09b3ca674da.npy,22721,145705,bad,cat,1
/refined_masks/mask_images3/mask_images2/145706-22723-1540201476-50-97491b62-33b4-48b0-b25a-b0b968eb92c5.npy,22723,145706,okay,cat,1
/refined_masks/mask_images3/mask_images2/145707-22724-1540202819-33-c7b27cea-a7b6-44e0-8eab-9be4b0030df7.npy,22724,145707,good,dog,1
/refined_masks/mask_images3/mask_images2/145710-22728-1540203750-5-8815d03f-4e4d-4c30-b3be-79eb6a2d5148.npy,22728,145710,good,cat,1
/refined_masks/mask_images3/mask_images2/145710-22729-1540203682-72-13df7435-824f-4f92-adb2-548575377ae5.npy,22729,145710,good,cat,1
/refined_masks/mask_images3/mask_images2/145711-22730-1540203814-19-5a73d33e-9ca8-4f4c-9cc7-f41fdb8f296e.npy,22730,145711,good,dog,1
/refined_masks/mask_images3/mask_images2/145716-22737-1540204387-6-2409b720-f77b-4e39-936e-853e72b85957.npy,22737,145716,bad,dog,1
/refined_masks/mask_images3/mask_images2/145717-22736-1540204881-22-puppyimg-20181022-wa0004.npy,22736,145717,good,dog,1
/refined_masks/mask_images3/mask_images2/145719-22739-1540205582-37-img-1354.npy,22739,145719,good,dog,1
/refined_masks/mask_images3/mask_images2/145723-22744-1540207200-76-78518157-1545-4d7f-90fe-b38002a6b7f9.npy,22744,145723,good,dog,1
/refined_masks/mask_images3/mask_images2/145724-22746-1540161377-52-tilly.npy,22746,145724,good,dog,1
/refined_masks/mask_images3/mask_images2/145724-22747-1540161605-85-benji.npy,22747,145724,good,dog,1
/refined_masks/mask_images3/mask_images2/145726-22749-1540207913-83-img-1948.npy,22749,145726,bad,dog,1
/refined_masks/mask_images3/mask_images2/145727-22750-1540208233-51-img-2911.npy,22750,145727,good,dog,1
/refined_masks/mask_images3/mask_images2/145728-22751-1540208443-82-tie-profile-pic.npy,22751,145728,good,human,1
/refined_masks/mask_images3/mask_images2/145729-22753-1540208533-37-16b80834-0e46-420e-8870-1613374f8119.npy,22753,145729,good,human,1
/refined_masks/mask_images3/mask_images2/145731-22755-1540208719-41-img-3627.npy,22755,145731,bad,human,1
/refined_masks/mask_images3/mask_images2/145732-22756-1540209512-71-img-0075.npy,22756,145732,good,dog,1
/refined_masks/mask_images3/mask_images2/145733-22757-1540209560-59-screenshot-20181022-195418-gallery.npy,22757,145733,good,dog,1
/refined_masks/mask_images3/mask_images2/145735-22759-1540209778-21-ellie-2.npy,22759,145735,good,dog,1
/refined_masks/mask_images3/mask_images2/145737-22761-1540210514-79-0b9d44fd-ec72-4327-91c6-ae7d0c422899.npy,22761,145737,good,dog,1
/refined_masks/mask_images3/mask_images2/145739-22762-1540211004-3-9b883842-f372-4e28-8c36-d5ea7bdd88a7.npy,22762,145739,good,dog,1
/refined_masks/mask_images3/mask_images2/145741-22764-1540211366-31-50b11aa0-b735-4ec3-8217-031b08872f60.npy,22764,145741,good,dog,1
/refined_masks/mask_images3/mask_images2/145742-22767-1540211864-19-5fe41769-120d-4685-b04c-034199b94ad0.npy,22767,145742,good,dog,1
/refined_masks/mask_images3/mask_images2/145746-22771-1540212297-43-img-4369.npy,22771,145746,good,dog,1
/refined_masks/mask_images3/mask_images2/145747-22772-1540212429-95-554df065-4d2d-468e-b44d-d9b8b6456c04.npy,22772,145747,good,dog,1
/refined_masks/mask_images3/mask_images2/145748-22774-1540213592-76-dukey-lounging.npy,22774,145748,good,dog,1
/refined_masks/mask_images3/mask_images2/145749-22775-1540213227-78-f3d14863-7663-4fa9-9524-e7273872bb1a.npy,22775,145749,good,dog,1
/refined_masks/mask_images3/mask_images2/145751-22777-1540213194-34-f142bc30-9e40-469d-930c-7a1e23685ca1.npy,22777,145751,okay,human,1
/refined_masks/mask_images3/mask_images2/145751-22778-1540213770-7-f6a4e671-bfc7-4204-9f4f-a5345a01c4e1.npy,22778,145751,bad,other,1
/refined_masks/mask_images3/mask_images2/145751-22779-1540214015-0-a637719d-6441-4ef6-a232-222941fd367b.npy,22779,145751,good,other,1
/refined_masks/mask_images3/mask_images2/145754-22784-1540214860-20-5dfae25b-583c-4687-ae9b-c84b8aa4c6bc.npy,22784,145754,bad,dog,1
/refined_masks/mask_images3/mask_images2/145760-22792-1540215801-76-cf55f66e-74d6-44f8-949b-abd38836d1f4.npy,22792,145760,good,dog,1
/refined_masks/mask_images3/mask_images2/145763-22797-1540216253-10-mvimg-20180908-0913062.npy,22797,145763,good,dog,1
/refined_masks/mask_images3/mask_images2/145766-22800-1540217016-32-img-4813.npy,22800,145766,bad,dog,1
/refined_masks/mask_images3/mask_images2/145767-22801-1540216903-35-jersey.npy,22801,145767,bad,dog,1
/refined_masks/mask_images3/mask_images2/145767-22802-1540216933-66-jersey.npy,22802,145767,bad,dog,1
/refined_masks/mask_images3/mask_images2/145770-22805-1540217582-61-fb-img-1540216349679.npy,22805,145770,good,dog,1
/refined_masks/mask_images3/mask_images2/145771-22809-1540217483-55-e1607b96-dc40-4fb8-85f4-250b86a812bc.npy,22809,145771,good,dog,1
/refined_masks/mask_images3/mask_images2/145771-22810-1540217537-67-f06ad346-7442-47c4-9050-1e8d365d70c6.npy,22810,145771,good,dog,1
/refined_masks/mask_images3/mask_images2/145777-22818-1540217500-17-rudy5.npy,22818,145777,good,dog,1
/refined_masks/mask_images3/mask_images2/145778-22820-1540218466-74-rafael.npy,22820,145778,good,dog,1
/refined_masks/mask_images3/mask_images2/145779-22821-1540218674-3-hank4.npy,22821,145779,good,dog,1
/refined_masks/mask_images3/mask_images2/145780-22822-1540218470-67-sokkamynd.npy,22822,145780,good,human,1
/refined_masks/mask_images3/mask_images2/145781-22824-1540218994-23-img-0180.npy,22824,145781,good,dog,1
/refined_masks/mask_images3/mask_images2/145781-22825-1540219060-77-img-0439.npy,22825,145781,bad,human,1
/refined_masks/mask_images3/mask_images2/145782-22828-1540218911-9-lewis.npy,22828,145782,good,cat,1
/refined_masks/mask_images3/mask_images2/145786-22832-1540219413-44-20180531232726-img-0531.npy,22832,145786,bad,dog,1
/refined_masks/mask_images3/mask_images2/145788-22833-1540219591-11-fb-img-1536517054982.npy,22833,145788,good,human,1
/refined_masks/mask_images3/mask_images2/145790-22836-1540220148-82-turley.npy,22836,145790,good,dog,1
/refined_masks/mask_images3/mask_images2/145791-22837-1540220211-27-img20171014101440.npy,22837,145791,good,dog,1
/refined_masks/mask_images3/mask_images2/145799-22850-1540221230-11-teb.npy,22850,145799,okay,human,1
/refined_masks/mask_images3/mask_images2/145803-22854-1540221622-73-img-1496.npy,22854,145803,good,dog,1
/refined_masks/mask_images3/mask_images2/145804-22856-1540221866-5-cali.npy,22856,145804,bad,dog,1
/refined_masks/mask_images3/mask_images2/145806-22858-1540221802-46-keevvv.npy,22858,145806,good,dog,1
/refined_masks/mask_images3/mask_images2/145807-22859-1540222140-3-kent-update.npy,22859,145807,good,human,1
/refined_masks/mask_images3/mask_images2/145808-22861-1540221897-95-d-face.npy,22861,145808,bad,human,1
/refined_masks/mask_images3/mask_images2/145810-22864-1540221758-56-20171224-114412-max.npy,22864,145810,good,dog,1
/refined_masks/mask_images3/mask_images2/145812-22865-1540222769-71-bernie-socks.npy,22865,145812,good,dog,1
/refined_masks/mask_images3/mask_images2/145816-22871-1540223079-79-fc7bfe51-5613-407f-874b-4a76967b21e9.npy,22871,145816,good,human,1
/refined_masks/mask_images3/mask_images2/145817-22872-1540223218-60-32147709-1954443641552645-8267278820315234304-n.npy,22872,145817,good,dog,1
/refined_masks/mask_images3/mask_images2/145818-22873-1540223300-40-dan-and-dixie-beach.npy,22873,145818,okay,human,2
/refined_masks/mask_images3/mask_images2/145819-22874-1540223072-30-nadine.npy,22874,145819,good,dog,1
/refined_masks/mask_images3/mask_images2/145820-22875-1540220473-35-img-0504.npy,22875,145820,good,dog,1
/refined_masks/mask_images3/mask_images2/145820-22876-1540220523-53-img-0504.npy,22876,145820,good,dog,1
/refined_masks/mask_images3/mask_images2/145821-22879-1540223319-18-cat-socks.npy,22879,145821,good,cat,1
/refined_masks/mask_images3/mask_images2/145821-22880-1540223372-69-cat-socks.npy,22880,145821,good,cat,1
/refined_masks/mask_images3/mask_images2/145821-22882-1540223577-73-dsc06322.npy,22882,145821,good,dog,1
/refined_masks/mask_images3/mask_images2/145822-22883-1540222841-90-img-2714.npy,22883,145822,good,dog,1
/refined_masks/mask_images3/mask_images2/145823-22887-1540224119-60-img-2479.npy,22887,145823,good,dog,1
/refined_masks/mask_images3/mask_images2/145824-22889-1540224601-68-3e3dd8d2-b165-4a46-94c0-19ab73f70711.npy,22889,145824,bad,human,1
/refined_masks/mask_images3/mask_images2/145829-22892-1540225806-82-img-4963.npy,22892,145829,bad,dog,1
/refined_masks/mask_images3/mask_images2/145836-22902-1540226336-79-chester.npy,22902,145836,bad,cat,1
/refined_masks/mask_images3/mask_images2/145837-22905-1540226063-12-hudson2.npy,22905,145837,good,dog,1
/refined_masks/mask_images3/mask_images2/145840-22908-1540226449-7-faf64820-ea41-4b26-b7ba-0efa438a30ad.npy,22908,145840,good,dog,1
/refined_masks/mask_images3/mask_images2/145842-22909-1540226941-2-98bbc21d-584c-46a6-a3ad-e98ffea4f4c5-full.npy,22909,145842,good,human,1
/refined_masks/mask_images3/mask_images2/145842-22910-1540226990-86-98bbc21d-584c-46a6-a3ad-e98ffea4f4c5-full.npy,22910,145842,good,human,1
/refined_masks/mask_images3/mask_images2/145843-22911-1540226406-27-thumbnail.npy,22911,145843,good,dog,1
/refined_masks/mask_images3/mask_images2/145844-22912-1540226957-86-0071159a-2fbc-41b7-9e82-5dd73bef42ae.npy,22912,145844,good,human,2
/refined_masks/mask_images3/mask_images2/145845-22914-1540226837-48-img-0756.npy,22914,145845,good,dog,1
/refined_masks/mask_images3/mask_images2/145846-22915-1540227264-58-taylo.npy,22915,145846,bad,dog,1
/refined_masks/mask_images3/mask_images2/145852-22921-1540227170-88-benji.npy,22921,145852,good,other,1
/refined_masks/mask_images3/mask_images2/145852-22922-1540227255-21-lulu.npy,22922,145852,good,dog,1
/refined_masks/mask_images3/mask_images2/145852-22923-1540227351-90-sprinkles.npy,22923,145852,good,cat,1
/refined_masks/mask_images3/mask_images2/145854-22926-1540228168-2-ross.npy,22926,145854,good,dog,1
/refined_masks/mask_images3/mask_images2/145861-22936-1540229457-46-billie-3.npy,22936,145861,good,dog,1
/refined_masks/mask_images3/mask_images2/145862-22937-1540228840-26-fullsizeoutput-23b8.npy,22937,145862,good,dog,1
/refined_masks/mask_images3/mask_images2/145864-22940-1540229169-57-fullsizerender.npy,22940,145864,good,dog,1
/refined_masks/mask_images3/mask_images2/145867-22944-1540229693-53-11225326-10153742356520757-2528608947002714026-o.npy,22944,145867,good,dog,1
/refined_masks/mask_images3/mask_images2/145869-22947-1540230238-95-img-20180920-wa0001.npy,22947,145869,good,cat,1
/refined_masks/mask_images3/mask_images2/145869-22948-1540230283-71-img-20180920-wa0001.npy,22948,145869,good,cat,1
/refined_masks/mask_images3/mask_images2/145873-22951-1540227533-26-felix.npy,22951,145873,good,cat,1
/refined_masks/mask_images3/mask_images2/145875-22955-1540229954-63-andrew.npy,22955,145875,good,human,1
/refined_masks/mask_images3/mask_images2/145875-22956-1540230041-94-cammie.npy,22956,145875,good,human,1
/refined_masks/mask_images3/mask_images2/145876-22957-1540230369-57-cover-girl-stella-crop.npy,22957,145876,good,dog,1
/refined_masks/mask_images3/mask_images2/145877-22959-1540230092-85-2fab0492-7765-48bf-9d39-b8b7c574b84d.npy,22959,145877,good,human,1
/refined_masks/mask_images3/mask_images2/145880-22962-1540230015-81-download-20181022-123932.npy,22962,145880,good,dog,1
/refined_masks/mask_images3/mask_images2/145882-22964-1540229478-29-b3909a79-073f-4c62-bd0a-50ca75158538.npy,22964,145882,good,dog,1
/refined_masks/mask_images3/mask_images2/145882-22965-1540230789-77-2196f7fe-d7e1-429d-bb86-73993e5759f5.npy,22965,145882,good,human,1
/refined_masks/mask_images3/mask_images2/145883-22966-1540231053-52-screen-shot-2018-10-22-at-15720-pm.npy,22966,145883,good,dog,1
/refined_masks/mask_images3/mask_images2/145884-22967-1540231139-17-f8b1e507-dd41-4102-9bfa-44473a43ae6e.npy,22967,145884,good,human,1
/refined_masks/mask_images3/mask_images2/145888-22971-1540231561-6-f1705117-9801-4c65-9b56-df139d8979c8.npy,22971,145888,good,cat,1
/refined_masks/mask_images3/mask_images2/145888-22972-1540231864-73-e0e095d3-2df2-4083-953b-5ff557874ca6.npy,22972,145888,good,cat,1
/refined_masks/mask_images3/mask_images2/145889-22973-1540231380-23-20181022-105948.npy,22973,145889,bad,human,1
/refined_masks/mask_images3/mask_images2/145889-22974-1540231433-45-20181022-105948.npy,22974,145889,bad,human,1
/refined_masks/mask_images3/mask_images2/145889-22975-1540231471-41-20181022-105948.npy,22975,145889,bad,human,1
/refined_masks/mask_images3/mask_images2/145889-22976-1540231515-8-20181022-105948.npy,22976,145889,bad,human,1
/refined_masks/mask_images3/mask_images2/145891-22978-1540232510-5-coya.npy,22978,145891,bad,dog,1
/refined_masks/mask_images3/mask_images2/145893-22981-1540232823-78-fb-img-1540232794942.npy,22981,145893,good,human,2
/refined_masks/mask_images3/mask_images2/145895-22982-1540232786-70-07a988bd-9e4b-4dc5-8a03-38093459580e.npy,22982,145895,good,dog,1
/refined_masks/mask_images3/mask_images2/145896-22983-1540233206-63-pupper-2.npy,22983,145896,good,dog,1
/refined_masks/mask_images3/mask_images2/145898-22985-1540233203-5-44762150-177349969842194-6217064911575449600-n.npy,22985,145898,good,human,1
/refined_masks/mask_images3/mask_images2/145899-22986-1540233248-10-img-2349.npy,22986,145899,good,dog,1
/refined_masks/mask_images3/mask_images2/145902-22989-1540233609-85-image.npy,22989,145902,bad,dog,1
/refined_masks/mask_images3/mask_images2/145902-22990-1540233653-2-image.npy,22990,145902,bad,dog,1
/refined_masks/mask_images3/mask_images2/145903-22992-1540233765-32-img-4845.npy,22992,145903,bad,dog,1
/refined_masks/mask_images3/mask_images2/145904-22991-1540233728-49-20180829-215906.npy,22991,145904,good,dog,1
/refined_masks/mask_images3/mask_images2/145909-22996-1540064031-51-jfk41812jfk-12x18.npy,22996,145909,good,dog,1
/refined_masks/mask_images3/mask_images2/145909-22998-1540064106-73-simon.npy,22998,145909,bad,dog,1
